,DNA Test ID,DNA Sample Timestamp,Beach,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude
9279,7434.0,07/01/2018 12:00:00 AM,Oak Street,123.0,284.0,186.9,41.9032,-87.6235
9287,5294.0,08/19/2017 12:00:00 AM,Rogers,673.0,538.0,601.7,42.0213,-87.6666
9288,8205.0,07/18/2018 12:00:00 AM,Rainbow,279.0,569.0,398.4,41.758,-87.551
9293,2267.0,09/04/2016 12:34:00 PM,Montrose,39.0,162.0,79.5,41.9655,-87.6385
9295,8510.0,07/26/2018 11:30:00 AM,Humboldt,374.0,2962.0,1052.5,41.90643,-87.703717
9300,2682.0,06/08/2017 12:00:00 AM,Osterman,19.0,5.0,9.7,41.9877,-87.6545
9304,5438.0,08/24/2017 12:00:00 AM,Oak Street,41.0,38.0,39.5,41.9032,-87.6235
9305,8716.0,07/31/2018 11:12:00 AM,Foster,789.0,704.0,745.3,41.9785,-87.6515
9312,2871.0,06/13/2017 12:00:00 AM,Humboldt,819.0,2016.0,1285.0,41.90643,-87.703717
9321,2532.0,06/04/2017 12:10:00 PM,Margaret T Burroughs (31st),58.0,148.0,92.6,41.8393,-87.6072
9323,5667.0,08/29/2017 12:00:00 AM,Margaret T Burroughs (31st),198.0,616.0,349.2,41.8393,-87.6072
9325,6578.0,06/12/2018 12:10:00 PM,Leone,324.0,88.0,168.9,42.0131,-87.6635
9328,9087.0,08/08/2018 12:36:00 PM,57th Street,207.0,374.0,278.2,41.7911,-87.5797
9329,203.0,08/26/2015 12:00:00 AM,Rainbow,58.9,36.5,46.0,41.758,-87.551
9330,10521.0,05/31/2019 12:50:00 PM,Leone,55.0,13.0,26.7,42.0131,-87.6635
9331,15.0,06/25/2015 12:00:00 AM,63rd Street,2087.7,1688.7,1878.0,41.7827,-87.5748
9336,3607.0,07/02/2017 12:00:00 AM,57th Street,136.0,132.0,134.0,41.7911,-87.5797
9340,1063.0,07/01/2016 11:31:00 AM,Rainbow,508.0,388.0,444.0,41.758,-87.551
9343,94.0,08/25/2015 12:00:00 AM,63rd Street,274.3,80.4,149.0,41.7827,-87.5748
9344,2357.0,05/29/2017 12:17:00 PM,12th Street,52.0,78.0,63.7,41.8638,-87.6083
9347,9428.0,08/16/2018 12:00:00 AM,Margaret T Burroughs (31st),81.0,95.0,87.7,41.8393,-87.6072
9348,1441.0,07/27/2016 11:27:00 AM,Calumet,122.0,91.0,105.4,41.7142,-87.5299
9351,4431.0,07/25/2017 12:00:00 AM,Foster,288.0,196.0,237.6,41.9785,-87.6515
9355,9230.0,08/11/2018 12:00:00 AM,Foster,492.0,245.0,347.2,41.9785,-87.6515
9358,60.0,08/26/2015 12:00:00 AM,Calumet,486.8,412.4,448.0,41.7142,-87.5299
9362,3548.0,06/30/2017 12:00:00 AM,12th Street,254.0,65.0,128.5,41.8638,-87.6083
9368,6566.0,06/12/2018 12:10:00 PM,Rainbow,374.0,383.0,378.5,41.758,-87.551
9371,2489.0,06/04/2017 12:10:00 PM,Oakwood,32.0,197.0,79.4,41.8211,-87.5976
9377,9950.0,08/27/2018 11:29:00 AM,Oakwood,20.0,222.0,66.6,41.8211,-87.5976
9378,4068.0,07/13/2017 12:00:00 AM,Hartigan (Albion),731.0,103.0,274.4,42.0027,-87.6564
9379,7747.0,07/08/2018 12:09:00 PM,Oakwood,733.0,135.0,314.6,41.8211,-87.5976
9380,8605.0,07/28/2018 11:29:00 AM,Rainbow,223.0,203.0,212.8,41.758,-87.551
9381,9222.0,08/10/2018 12:00:00 AM,Marion Mahony Griffin (Jarvis),320.0,966.0,556.0,42.0161,-87.6647
9385,6396.0,06/07/2018 11:54:00 AM,North Avenue,140.0,99.0,117.7,41.9148,-87.6273
9401,3092.0,06/20/2017 12:00:00 AM,Osterman,84.0,81.0,82.5,41.9877,-87.6545
9403,1142.0,07/08/2016 11:46:00 AM,North Avenue,42.0,28.0,34.3,41.9148,-87.6273
9408,5574.0,08/27/2017 12:00:00 AM,Howard,514.0,565.0,538.9,42.0188,-87.6663
9409,7591.0,07/04/2018 12:00:00 AM,Hartigan (Albion),446.0,563.0,501.1,42.0027,-87.6564
9411,2684.0,06/09/2017 12:00:00 AM,Howard,22.0,16.0,18.8,42.0188,-87.6663
9424,8490.0,07/25/2018 12:26:00 PM,Margaret T Burroughs (31st),3.0,3.0,3.0,41.8393,-87.6072
9427,10410.0,05/27/2019 11:44:00 AM,North Avenue,108.0,39.0,64.9,41.9148,-87.6273
9430,8265.0,07/20/2018 11:54:00 AM,Calumet,83.0,85.0,84.0,41.7142,-87.5299
9431,6814.0,06/17/2018 12:00:00 AM,Oak Street,18.0,43.0,27.8,41.9032,-87.6235
9446,8313.0,07/21/2018 12:00:00 AM,Calumet,4049.0,5936.0,4902.5,41.7142,-87.5299
9451,9961.0,08/27/2018 11:29:00 AM,Leone,134.0,244.0,180.8,42.0131,-87.6635
9453,8047.0,07/14/2018 12:00:00 AM,12th Street,152.0,29.0,66.4,41.8638,-87.6083
9456,1428.0,07/24/2016 12:29:00 PM,South Shore,19.0,66.0,35.4,41.7689,-87.5636
9457,4937.0,08/09/2017 12:00:00 AM,Montrose,283.0,103.0,170.7,41.9655,-87.6385
9464,2296.0,05/26/2017 12:33:00 PM,Marion Mahony Griffin (Jarvis),13.0,16.0,14.4,42.0161,-87.6647
9466,3707.0,07/05/2017 12:00:00 AM,57th Street,1136.0,192.0,467.0,41.7911,-87.5797
9468,7834.0,07/10/2018 12:00:00 AM,Howard,132.0,310.0,202.3,42.0188,-87.6663
9470,9239.0,08/12/2018 12:00:00 AM,Montrose,662.0,477.0,561.9,41.9655,-87.6385
9473,1383.0,07/22/2016 12:41:00 PM,Ohio Street,415.0,397.0,405.9,41.8935,-87.6152
9477,5985.0,05/26/2018 12:45:00 PM,Calumet,435.0,185.0,283.7,41.7142,-87.5299
9480,7440.0,07/01/2018 12:00:00 AM,Hartigan (Albion),36.0,148.0,73.0,42.0027,-87.6564
9483,626.0,06/04/2016 12:17:00 PM,Calumet,51.0,219.0,105.7,41.7142,-87.5299
9485,10516.0,05/31/2019 12:47:00 PM,12th Street,159.0,187.0,172.4,41.8638,-87.6083
9487,2368.0,05/30/2017 12:00:00 AM,57th Street,85.0,47.0,63.2,41.7911,-87.5797
9494,10330.0,05/25/2019 12:45:00 PM,Oak Street,19.0,46.0,29.6,41.9032,-87.6235
9495,169.0,07/16/2015 12:00:00 AM,63rd Street,96.5,73.5,84.0,41.7827,-87.5748
9497,7907.0,07/12/2018 11:47:00 AM,South Shore,1111.0,865.0,980.3,41.7689,-87.5636
9501,8368.0,07/23/2018 12:00:00 AM,12th Street,8.0,29.0,15.2,41.8638,-87.6083
9508,6064.0,05/31/2018 11:51:00 AM,Rainbow,147.0,349.0,226.5,41.758,-87.551
9509,1687.0,08/10/2016 12:48:00 PM,63rd Street,172.0,365.0,250.6,41.7827,-87.5748
9513,7230.0,06/26/2018 12:00:00 AM,Oakwood,8.0,16.0,11.3,41.8211,-87.5976
9517,7085.0,06/22/2018 12:00:00 AM,Rainbow,77327.0,1606.0,11143.9,41.758,-87.551
9523,6449.0,06/09/2018 12:00:00 AM,Oak Street,218.0,48.0,102.3,41.9032,-87.6235
9524,4373.0,07/22/2017 12:00:00 AM,Marion Mahony Griffin (Jarvis),136.0,273.0,192.7,42.0161,-87.6647
9531,6548.0,06/11/2018 12:00:00 AM,Howard,134.0,174.0,152.7,42.0188,-87.6663
9540,10539.0,05/31/2019 12:46:00 PM,57th Street,5.0,12.0,7.7,41.7911,-87.5797
9541,6707.0,06/15/2018 12:00:00 AM,57th Street,302.0,355.0,327.4,41.7911,-87.5797
9544,8533.0,07/26/2018 11:30:00 AM,Howard,168.0,354.0,243.9,42.0188,-87.6663
9560,6105.0,05/30/2018 11:54:00 AM,South Shore,4045.0,2761.0,3341.9,41.7689,-87.5636
9561,4362.0,07/22/2017 12:00:00 AM,Leone,213.0,200.0,206.4,42.0131,-87.6635
9563,2095.0,08/28/2016 12:28:00 PM,Ohio Street,23.0,64.0,38.4,41.8935,-87.6152
9567,7078.0,06/22/2018 12:00:00 AM,Leone,6621.0,489.0,1799.4,42.0131,-87.6635
9570,5486.0,08/24/2017 12:00:00 AM,Hartigan (Albion),315.0,107.0,183.6,42.0027,-87.6564
9572,8985.0,08/06/2018 12:00:00 AM,Calumet,45.0,45.0,45.0,41.7142,-87.5299
9574,8996.0,08/06/2018 12:00:00 AM,Hartigan (Albion),484.0,893.0,657.4,42.0027,-87.6564
9578,4457.0,07/27/2017 12:00:00 AM,Ohio Street,1090.0,126.0,370.6,41.8935,-87.6152
9581,6546.0,06/11/2018 12:00:00 AM,Montrose,69.0,66.0,67.5,41.9655,-87.6385
9582,945.0,06/24/2016 11:43:00 AM,North Avenue,7.0,4.0,5.3,41.9148,-87.6273
9591,1365.0,07/21/2016 11:50:00 AM,North Avenue,9.0,18.0,12.7,41.9148,-87.6273
9594,3967.0,07/11/2017 12:00:00 AM,Foster,250.0,257.0,253.5,41.9785,-87.6515
9596,1031.0,07/03/2016 12:17:00 PM,Montrose,484.0,858.0,644.4,41.9655,-87.6385
9601,9372.0,08/15/2018 12:00:00 AM,Ohio Street,58.0,11.0,25.3,41.8935,-87.6152
9603,2972.0,06/17/2017 12:00:00 AM,Osterman,225.0,144.0,180.0,41.9877,-87.6545
9617,6688.0,06/14/2018 11:47:00 AM,Ohio Street,2190.0,1224.0,1637.2,41.8935,-87.6152
9635,9427.0,08/16/2018 12:00:00 AM,57th Street,669.0,534.0,597.7,41.7911,-87.5797
9637,5205.0,08/16/2017 12:00:00 AM,Ohio Street,318.0,237.0,274.5,41.8935,-87.6152
9648,8061.0,07/15/2018 12:00:00 AM,Humboldt,30.0,12.0,19.0,41.90643,-87.703717
9649,4798.0,08/06/2017 12:00:00 AM,Oakwood,102.0,2196.0,473.3,41.8211,-87.5976
9651,5193.0,08/16/2017 12:00:00 AM,Osterman,131.0,218.0,169.0,41.9877,-87.6545
9657,10251.0,09/02/2018 11:54:00 AM,Foster,129.0,262.0,183.8,41.9785,-87.6515
9664,6993.0,06/21/2018 12:00:00 AM,Hartigan (Albion),162.0,36.0,76.4,42.0027,-87.6564
9665,10269.0,09/03/2018 12:00:00 AM,Oak Street,134.0,20.0,51.8,41.9032,-87.6235
9669,3512.0,06/29/2017 12:00:00 AM,12th Street,922.0,186.0,414.1,41.8638,-87.6083
9676,3194.0,06/23/2017 12:00:00 AM,Leone,451.0,292.0,362.9,42.0131,-87.6635
9679,4250.0,07/18/2017 12:00:00 AM,Osterman,382.0,312.0,345.2,41.9877,-87.6545
9680,2461.0,06/03/2017 12:12:00 PM,63rd Street,357.0,575.0,453.1,41.7827,-87.5748
9681,9551.0,08/18/2018 12:00:00 AM,Osterman,1015.0,690.0,836.9,41.9877,-87.6545
9686,5371.0,08/22/2017 12:00:00 AM,Howard,253.0,513.0,360.3,42.0188,-87.6663
9688,1625.0,08/06/2016 12:41:00 PM,Rainbow,93.0,52.0,69.5,41.758,-87.551
9692,10207.0,09/01/2018 12:00:00 AM,Oakwood,25.0,25.0,25.0,41.8211,-87.5976
9693,2335.0,05/28/2017 12:00:00 AM,Rogers,63.0,38.0,48.9,42.0213,-87.6666
9700,8717.0,07/31/2018 11:12:00 AM,Osterman,2714.0,1024.0,1667.1,41.9877,-87.6545
9701,6251.0,06/03/2018 12:33:00 PM,Margaret T Burroughs (31st),93.0,463.0,207.5,41.8393,-87.6072
9702,4045.0,07/13/2017 12:00:00 AM,Calumet,248.0,141.0,187.0,41.7142,-87.5299
9703,8952.0,08/04/2018 12:00:00 AM,Howard,227.0,548.0,352.7,42.0188,-87.6663
9705,4982.0,08/12/2017 12:00:00 AM,Rainbow,114.0,112.0,113.0,41.758,-87.551
9708,705.0,06/11/2016 01:19:00 PM,South Shore,202.0,51.0,101.5,41.7689,-87.5636
9710,6765.0,06/16/2018 12:00:00 AM,Calumet,2410.0,2803.0,2599.1,41.7142,-87.5299
9712,6471.0,06/10/2018 12:00:00 AM,Margaret T Burroughs (31st),67298.0,92288.0,78808.6,41.8393,-87.6072
9713,3798.0,07/09/2017 12:00:00 AM,12th Street,80.0,20.0,40.0,41.8638,-87.6083
9719,4597.0,07/31/2017 12:00:00 AM,Marion Mahony Griffin (Jarvis),78.0,14.0,33.0,42.0161,-87.6647
9720,8091.0,07/16/2018 12:00:00 AM,12th Street,523.0,799.0,646.4,41.8638,-87.6083
9725,75.0,05/26/2015 12:00:00 AM,Calumet,392.8,111.1,209.0,41.7142,-87.5299
9730,2628.0,06/06/2017 12:07:00 PM,12th Street,182.0,50.0,95.4,41.8638,-87.6083
9733,180.0,06/19/2015 12:00:00 AM,South Shore,84.4,278.8,153.0,41.7689,-87.5636
9741,1442.0,07/27/2016 11:30:00 AM,North Avenue,44.0,54.0,48.7,41.9148,-87.6273
9745,9686.0,08/22/2018 12:08:00 PM,South Shore,676.0,379.0,506.2,41.7689,-87.5636
9749,6258.0,06/03/2018 12:33:00 PM,Foster,458.0,399.0,427.5,41.9785,-87.6515
9761,8353.0,07/22/2018 12:00:00 AM,Rogers,792.0,925.0,855.9,42.0213,-87.6666
9763,4363.0,07/22/2017 12:00:00 AM,Howard,114.0,196.0,149.5,42.0188,-87.6663
9765,2667.0,06/07/2017 12:00:00 AM,Margaret T Burroughs (31st),260.0,40.0,102.0,41.8393,-87.6072
9773,9531.0,08/18/2018 12:00:00 AM,Foster,126.0,4159.0,723.9,41.9785,-87.6515
9774,6585.0,06/12/2018 12:10:00 PM,63rd Street,198.0,505.0,316.2,41.7827,-87.5748
9776,3072.0,06/21/2017 12:00:00 AM,Osterman,11.0,72.0,28.1,41.9877,-87.6545
9778,1264.0,07/15/2016 11:45:00 AM,63rd Street,182.0,743.0,367.7,41.7827,-87.5748
9779,5101.0,08/14/2017 12:00:00 AM,Montrose,25.0,51.0,35.7,41.9655,-87.6385
9784,4843.0,08/07/2017 12:00:00 AM,Leone,291.0,327.0,308.5,42.0131,-87.6635
9786,7413.0,06/30/2018 12:03:00 PM,Marion Mahony Griffin (Jarvis),152.0,104.0,125.7,42.0161,-87.6647
9787,4151.0,07/15/2017 12:00:00 AM,North Avenue,51.0,13.0,25.7,41.9148,-87.6273
9797,8886.0,08/03/2018 12:00:00 AM,South Shore,1504.0,1458.0,1480.8,41.7689,-87.5636
9800,8254.0,07/19/2018 12:00:00 AM,Rogers,349.0,271.0,307.5,42.0213,-87.6666
9804,4248.0,07/18/2017 12:00:00 AM,Humboldt,916.0,1166.0,1033.5,41.90643,-87.703717
9805,2299.0,05/27/2017 12:00:00 AM,Rainbow,86.0,63.0,73.6,41.758,-87.551
9810,1825.0,08/14/2016 01:07:00 PM,Calumet,791.0,914.0,850.3,41.7142,-87.5299
9813,4234.0,07/19/2017 12:00:00 AM,South Shore,126.0,1324.0,408.4,41.7689,-87.5636
9814,672.0,06/12/2016 12:54:00 PM,12th Street,334.0,1934.0,803.7,41.8638,-87.6083
9817,10006.0,08/28/2018 12:00:00 AM,Hartigan (Albion),864.0,959.0,910.3,42.0027,-87.6564
9818,10067.0,08/29/2018 11:32:00 AM,57th Street,5922.0,4465.0,5142.2,41.7911,-87.5797
9820,6476.0,06/10/2018 12:00:00 AM,North Avenue,416.0,439.0,427.3,41.9148,-87.6273
9822,5025.0,08/11/2017 12:00:00 AM,Margaret T Burroughs (31st),28.0,34.0,30.9,41.8393,-87.6072
9826,8498.0,07/25/2018 12:26:00 PM,Osterman,149.0,255.0,194.9,41.9877,-87.6545
9829,5896.0,09/04/2017 12:00:00 AM,Calumet,129.0,143.0,135.8,41.7142,-87.5299
9831,8488.0,07/25/2018 12:26:00 PM,57th Street,311.0,1450.0,671.5,41.7911,-87.5797
9833,10543.0,06/01/2019 11:58:00 AM,57th Street,35.0,26.0,30.2,41.7911,-87.5797
9837,2971.0,06/17/2017 12:00:00 AM,Montrose,335.0,87.0,170.7,41.9655,-87.6385
9843,5983.0,05/28/2018 11:47:00 AM,Hartigan (Albion),90.0,43.0,62.2,42.0027,-87.6564
9861,2827.0,06/12/2017 12:00:00 AM,South Shore,310.0,134.0,203.8,41.7689,-87.5636
9862,2476.0,06/02/2017 12:00:00 AM,Hartigan (Albion),127.0,236.0,173.1,42.0027,-87.6564
9867,9787.0,08/23/2018 12:00:00 AM,Hartigan (Albion),623.0,689.0,655.2,42.0027,-87.6564
9869,6157.0,06/01/2018 12:00:00 AM,57th Street,35.0,117.0,64.0,41.7911,-87.5797
9873,8854.0,08/02/2018 12:00:00 AM,Howard,328.0,231.0,275.3,42.0188,-87.6663
9876,5265.0,08/18/2017 12:00:00 AM,Foster,472.0,164.0,278.2,41.9785,-87.6515
9878,1893.0,08/18/2016 12:57:00 PM,12th Street,71.0,82.0,76.3,41.8638,-87.6083
9880,7585.0,07/04/2018 12:00:00 AM,Calumet,356.0,280.0,315.7,41.7142,-87.5299
9881,1463.0,07/27/2016 11:31:00 AM,South Shore,396.0,155.0,247.7,41.7689,-87.5636
9882,9288.0,08/13/2018 12:00:00 AM,63rd Street,296.0,320.0,307.8,41.7827,-87.5748
9883,4285.0,07/19/2017 12:00:00 AM,Rainbow,13.0,94.0,35.0,41.758,-87.551
9886,10426.0,05/27/2019 11:42:00 AM,63rd Street,462.0,373.0,415.1,41.7827,-87.5748
9890,2481.0,06/03/2017 12:12:00 PM,57th Street,247.0,839.0,455.2,41.7911,-87.5797
9894,6530.0,06/11/2018 12:00:00 AM,Marion Mahony Griffin (Jarvis),79.0,155.0,110.7,42.0161,-87.6647
9896,3825.0,07/07/2017 12:00:00 AM,Foster,257.0,628.0,401.7,41.9785,-87.6515
9897,10430.0,05/27/2019 11:45:00 AM,Montrose,112.0,123.0,117.4,41.9655,-87.6385
9899,1446.0,07/28/2016 01:57:00 PM,Calumet,43.0,84.0,60.1,41.7142,-87.5299
9902,1402.0,07/23/2016 12:24:00 PM,Montrose,115.0,93.0,103.4,41.9655,-87.6385
9906,1089.0,07/06/2016 12:31:00 PM,12th Street,34.0,17.0,24.0,41.8638,-87.6083
9909,8373.0,07/23/2018 12:00:00 AM,Howard,269.0,929.0,499.9,42.0188,-87.6663
9910,8148.0,07/17/2018 11:31:00 AM,Margaret T Burroughs (31st),26108.0,564.0,3837.3,41.8393,-87.6072
9923,9407.0,08/15/2018 12:00:00 AM,Montrose,717.0,408.0,540.9,41.9655,-87.6385
9933,3331.0,06/26/2017 12:00:00 AM,Hartigan (Albion),200.0,94.0,137.1,42.0027,-87.6564
9934,9901.0,08/26/2018 12:00:00 AM,Montrose,2171.0,1451.0,1774.9,41.9655,-87.6385
9935,6586.0,06/12/2018 12:10:00 PM,57th Street,17.0,361.0,78.3,41.7911,-87.5797
9939,3111.0,06/20/2017 12:00:00 AM,Marion Mahony Griffin (Jarvis),9.0,75.0,26.0,42.0161,-87.6647
9944,6334.0,06/05/2018 11:43:00 AM,Rogers,139.0,138.0,138.5,42.0213,-87.6666
9945,4839.0,08/07/2017 12:00:00 AM,Ohio Street,73.0,621.0,212.9,41.8935,-87.6152
9948,7206.0,06/25/2018 11:48:00 AM,Oakwood,54.0,42.0,47.6,41.8211,-87.5976
9951,8293.0,07/20/2018 11:54:00 AM,Marion Mahony Griffin (Jarvis),102.0,61.0,78.9,42.0161,-87.6647
9957,4893.0,08/08/2017 12:00:00 AM,Ohio Street,76.0,17.0,35.9,41.8935,-87.6152
9966,2549.0,06/05/2017 12:10:00 PM,Oak Street,10.0,77.0,27.7,41.9032,-87.6235
9968,5247.0,08/18/2017 12:00:00 AM,Oakwood,1244.0,1318.0,1280.5,41.8211,-87.5976
9971,524.0,05/26/2016 12:00:00 AM,South Shore,372.0,89.0,182.0,41.7689,-87.5636
9975,4669.0,08/03/2017 12:00:00 AM,Oakwood,121.0,4680.0,752.5,41.8211,-87.5976
9988,6348.0,06/06/2018 11:37:00 AM,Margaret T Burroughs (31st),10067.0,8932.0,9482.5,41.8393,-87.6072
9994,2318.0,05/27/2017 12:00:00 AM,Marion Mahony Griffin (Jarvis),35.0,102.0,59.7,42.0161,-87.6647
9998,9706.0,08/22/2018 12:08:00 PM,63rd Street,403.0,580.0,483.5,41.7827,-87.5748
9999,4587.0,07/30/2017 12:00:00 AM,Ohio Street,46.0,5577.0,506.5,41.8935,-87.6152
10001,6469.0,06/10/2018 12:00:00 AM,57th Street,135.0,150.0,142.3,41.7911,-87.5797
10003,2505.0,06/03/2017 12:12:00 PM,North Avenue,160.0,52.0,91.2,41.9148,-87.6273
10007,9296.0,08/13/2018 12:00:00 AM,Osterman,44.0,134.0,76.8,41.9877,-87.6545
10011,7934.0,07/12/2018 11:47:00 AM,Rogers,3129.0,493.0,1242.0,42.0213,-87.6666
10013,8951.0,08/04/2018 12:00:00 AM,Leone,220.0,169.0,192.8,42.0131,-87.6635
10017,7105.0,06/23/2018 11:50:00 AM,Calumet,1793.0,855.0,1238.1,41.7142,-87.5299
10018,8525.0,07/26/2018 11:30:00 AM,Rainbow,1748.0,1225.0,1463.3,41.758,-87.551
10021,7889.0,07/11/2018 12:00:00 AM,Oak Street,30.0,87.0,51.1,41.9032,-87.6235
10022,5982.0,05/28/2018 11:47:00 AM,Foster,148.0,19.0,53.0,41.9785,-87.6515
10026,1091.0,07/07/2016 11:48:00 AM,Montrose,11.0,20.0,14.8,41.9655,-87.6385
10034,160.0,08/27/2015 12:00:00 AM,Calumet,108.1,38.1,64.0,41.7142,-87.5299
10037,6269.0,06/04/2018 12:03:00 PM,Oakwood,330.0,604.0,446.5,41.8211,-87.5976
10039,8720.0,07/31/2018 11:12:00 AM,Howard,1000.0,1976.0,1405.7,42.0188,-87.6663
10043,4745.0,08/04/2017 12:00:00 AM,63rd Street,24.0,237.0,75.4,41.7827,-87.5748
10055,5044.0,08/13/2017 12:00:00 AM,Montrose,147.0,172.0,159.0,41.9655,-87.6385
10058,3394.0,06/27/2017 12:00:00 AM,Marion Mahony Griffin (Jarvis),390.0,356.0,372.6,42.0161,-87.6647
10064,9826.0,08/24/2018 12:00:00 AM,South Shore,245.0,184.0,212.3,41.7689,-87.5636
10069,6669.0,06/14/2018 11:47:00 AM,12th Street,23.0,35.0,28.4,41.8638,-87.6083
10079,233.0,06/19/2015 12:00:00 AM,Montrose,33.3,68.3,48.0,41.9655,-87.6385
10089,1545.0,07/30/2016 12:59:00 PM,Calumet,347.0,123.0,206.6,41.7142,-87.5299
10092,8069.0,07/15/2018 12:00:00 AM,Howard,137.0,93.0,112.9,42.0188,-87.6663
10093,4195.0,07/16/2017 12:00:00 AM,Rogers,582.0,3638.0,1455.1,42.0213,-87.6666
10097,2833.0,06/12/2017 12:00:00 AM,Ohio Street,184.0,32.0,76.7,41.8935,-87.6152
10098,51.0,07/29/2015 12:00:00 AM,Rainbow,538.4,479.9,508.0,41.758,-87.551
10102,5891.0,09/03/2017 12:00:00 AM,Hartigan (Albion),220.0,154.0,184.1,42.0027,-87.6564
10104,9606.0,08/20/2018 12:00:00 AM,57th Street,145.0,59.0,92.5,41.7911,-87.5797
10106,3765.0,07/06/2017 12:00:00 AM,Margaret T Burroughs (31st),75.0,23.0,41.5,41.8393,-87.6072
10109,5826.0,09/01/2017 12:00:00 AM,57th Street,852.0,372.0,563.0,41.7911,-87.5797
10110,2371.0,05/30/2017 12:00:00 AM,Humboldt,4840.0,4306.0,4565.2,41.90643,-87.703717
10112,10464.0,05/29/2019 11:44:00 AM,63rd Street,1331.0,1842.0,1565.8,41.7827,-87.5748
10121,8309.0,07/20/2018 11:54:00 AM,Osterman,98.0,53.0,72.1,41.9877,-87.6545
10126,2939.0,06/15/2017 12:00:00 AM,Oak Street,13.0,75.0,31.2,41.9032,-87.6235
10130,8912.0,08/03/2018 12:00:00 AM,Foster,30.0,136.0,63.9,41.9785,-87.6515
10137,5472.0,08/24/2017 12:00:00 AM,North Avenue,58.0,138.0,89.5,41.9148,-87.6273
10138,1404.0,07/23/2016 12:25:00 PM,South Shore,59.0,5.0,17.2,41.7689,-87.5636
10142,6445.0,06/09/2018 12:00:00 AM,Rainbow,33.0,116.0,61.9,41.758,-87.551
10143,8786.0,08/01/2018 12:00:00 AM,Hartigan (Albion),211.0,29.0,78.2,42.0027,-87.6564
10144,8062.0,07/15/2018 12:00:00 AM,North Avenue,44.0,42.0,43.0,41.9148,-87.6273
10148,4385.0,07/23/2017 12:00:00 AM,Humboldt,2706.0,2268.0,2477.3,41.90643,-87.703717
10150,9846.0,08/24/2018 12:00:00 AM,57th Street,159.0,234.0,192.9,41.7911,-87.5797
10158,10066.0,08/29/2018 11:32:00 AM,63rd Street,6974.0,9457.0,8121.2,41.7827,-87.5748
10161,6155.0,06/01/2018 12:00:00 AM,Rainbow,3641.0,189.0,829.5,41.758,-87.551
10165,6452.0,06/09/2018 12:00:00 AM,Hartigan (Albion),78.0,11.0,29.3,42.0027,-87.6564
10172,2626.0,06/06/2017 12:07:00 PM,South Shore,39.0,195.0,87.2,41.7689,-87.5636
10174,1508.0,07/29/2016 12:47:00 PM,63rd Street,270.0,208.0,237.0,41.7827,-87.5748
10179,164.0,06/10/2015 12:00:00 AM,Montrose,105.2,101.4,103.0,41.9655,-87.6385
10181,9238.0,08/12/2018 12:00:00 AM,Humboldt,11.0,4.0,6.6,41.90643,-87.703717
10186,3190.0,06/23/2017 12:00:00 AM,Montrose,1158.0,1661.0,1386.9,41.9655,-87.6385
10189,5474.0,08/25/2017 12:00:00 AM,Margaret T Burroughs (31st),73.0,203.0,121.7,41.8393,-87.6072
10191,1828.0,08/14/2016 01:09:00 PM,63rd Street,117.0,141.0,128.4,41.7827,-87.5748
10193,4089.0,07/13/2017 12:00:00 AM,Howard,192.0,1705.0,572.2,42.0188,-87.6663
10194,5654.0,08/29/2017 12:00:00 AM,Rogers,518.0,214.0,332.9,42.0213,-87.6666
10196,5568.0,08/27/2017 12:00:00 AM,Margaret T Burroughs (31st),87.0,324.0,167.9,41.8393,-87.6072
10200,3594.0,07/01/2017 12:00:00 AM,Oak Street,95.0,25.0,48.7,41.9032,-87.6235
10202,124.0,07/16/2015 12:00:00 AM,Rainbow,185.7,565.7,324.0,41.758,-87.551
10213,2509.0,06/03/2017 12:12:00 PM,Rogers,3.0,15.0,6.7,42.0213,-87.6666
10215,5909.0,09/04/2017 12:00:00 AM,Oak Street,24.0,141.0,58.2,41.9032,-87.6235
10216,2365.0,05/29/2017 12:17:00 PM,Howard,54.0,37.0,44.7,42.0188,-87.6663
10218,7009.0,06/21/2018 12:00:00 AM,Oak Street,218.0,93.0,142.4,41.9032,-87.6235
10224,7670.0,07/06/2018 12:29:00 PM,Foster,450.0,804.0,601.5,41.9785,-87.6515
10230,5827.0,09/01/2017 12:00:00 AM,12th Street,821.0,549.0,671.4,41.8638,-87.6083
10235,10291.0,05/24/2019 07:11:00 AM,Montrose,30.0,56.0,41.0,41.9655,-87.6385
10236,4367.0,07/22/2017 12:00:00 AM,57th Street,24.0,1990.0,218.5,41.7911,-87.5797
10239,9469.0,08/17/2018 12:00:00 AM,Humboldt,139.0,69.0,97.9,41.90643,-87.703717
10243,5429.0,08/23/2017 12:00:00 AM,Ohio Street,130.0,76.0,99.4,41.8935,-87.6152
10247,6790.0,06/16/2018 12:00:00 AM,North Avenue,226.0,93.0,145.0,41.9148,-87.6273
10258,6850.0,06/18/2018 12:00:00 AM,Margaret T Burroughs (31st),14.0,62.0,29.5,41.8393,-87.6072
10282,7927.0,07/12/2018 11:47:00 AM,Oakwood,178.0,68.0,110.0,41.8211,-87.5976
10284,4352.0,07/21/2017 12:00:00 AM,Leone,130.0,78.0,100.7,42.0131,-87.6635
10290,9168.0,08/09/2018 12:00:00 AM,12th Street,77.0,7.0,23.2,41.8638,-87.6083
