,Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Latitude,Longitude,Sample Date,Sample Time
12406,95431.0,2015-08-27 00:00:00,57th Street,27.0,27.0,27.0,41.7911,-87.5797,2015-08-27,00:00:00
12407,87400.0,2015-06-26 00:00:00,63rd Street,13.0,27.0,18.7,41.7827,-87.5748,2015-06-26,00:00:00
12409,99774.0,2008-06-03 00:00:00,Lane,160.7,166.4,163.5,41.9877,-87.6545,2008-06-03,00:00:00
12410,89807.0,2010-08-20 00:00:00,Howard,9.7,13.5,11.4,42.0188,-87.6663,2010-08-20,00:00:00
12412,111923.0,2012-08-28 00:00:00,12th Street,24.6,27.5,26.0,41.8638,-87.6083,2012-08-28,00:00:00
12413,91557.0,2009-06-29 00:00:00,North Avenue,11.0,4.1,6.7,41.9148,-87.6273,2009-06-29,00:00:00
12414,103065.0,2007-06-27 00:00:00,South Shore,21.6,30.5,25.7,41.7689,-87.5636,2007-06-27,00:00:00
12415,89859.0,2010-08-23 00:00:00,Oak Street,9.5,6.3,7.7,41.9032,-87.6235,2010-08-23,00:00:00
12416,92572.0,2009-05-28 00:00:00,Howard,4.1,2.0,2.9,42.0188,-87.6663,2009-05-28,00:00:00
12417,113912.0,2016-08-19 09:20:00,12th Street,30.0,20.0,24.5,41.8638,-87.6083,2016-08-19,09:20:00
12419,100484.0,2008-07-21 00:00:00,Osterman,145.5,131.4,138.3,41.9877,-87.6545,2008-07-21,00:00:00
12420,114033.0,2016-08-29 08:55:00,Montrose,11.0,11.0,11.0,41.9655,-87.6385,2016-08-29,08:55:00
12421,109433.0,2013-08-22 00:00:00,South Shore,2420.0,270.0,808.3,41.7689,-87.5636,2013-08-22,00:00:00
12422,98973.0,2007-07-31 00:00:00,Juneway,3.1,5.2,4.0,42.0224,-87.6674,2007-07-31,00:00:00
12423,90133.0,2011-06-22 00:00:00,Rainbow,18.3,69.7,35.7,41.758,-87.551,2011-06-22,00:00:00
12424,100534.0,2008-07-28 00:00:00,Loyola,23.1,44.1,31.9,42.0131,-87.6635,2008-07-28,00:00:00
12425,91420.0,2009-06-23 00:00:00,Montrose,1413.6,1203.3,1304.2,41.9655,-87.6385,2009-06-23,00:00:00
12426,87654.0,2010-06-23 00:00:00,Juneway,75.9,71.7,73.8,42.0224,-87.6674,2010-06-23,00:00:00
12427,113731.0,2016-08-10 06:50:00,57th Street,4.0,10.0,6.3,41.7911,-87.5797,2016-08-10,06:50:00
12428,97482.0,2011-08-30 00:00:00,Foster,13.4,7.5,10.0,41.9785,-87.6515,2011-08-30,00:00:00
12429,107632.0,2013-05-27 00:00:00,12th Street,307.6,328.2,317.7,41.8638,-87.6083,2013-05-27,00:00:00
12430,98142.0,2007-06-06 00:00:00,63rd Street,80.9,125.9,100.9,41.7827,-87.5748,2007-06-06,00:00:00
12431,101023.0,2007-08-20 00:00:00,12th Street,111.2,58.6,80.7,41.8638,-87.6083,2007-08-20,00:00:00
12432,104418.0,2007-05-29 00:00:00,Juneway,4.1,1.0,2.0,42.0224,-87.6674,2007-05-29,00:00:00
12433,96933.0,2013-08-30 00:00:00,South Shore,133.0,138.0,135.5,41.7689,-87.5636,2013-08-30,00:00:00
12436,101376.0,2007-08-25 00:00:00,Foster,325.5,387.3,355.1,41.9785,-87.6515,2007-08-25,00:00:00
12438,89627.0,2010-08-11 00:00:00,Howard,261.3,613.1,400.3,42.0188,-87.6663,2010-08-11,00:00:00
12439,93100.0,2015-07-06 00:00:00,63rd Street,687.0,96.0,256.8,41.7827,-87.5748,2015-07-06,00:00:00
12440,110451.0,2014-07-08 00:00:00,Osterman,119.0,20.0,48.8,41.9877,-87.6545,2014-07-08,00:00:00
12441,98222.0,2006-07-18 00:00:00,Lane,488.4,579.0,531.8,41.9877,-87.6545,2006-07-18,00:00:00
12443,113177.0,2016-07-01 10:00:00,Leone,125.0,109.0,116.7,42.0131,-87.6635,2016-07-01,10:00:00
12445,99097.0,2007-08-06 00:00:00,Oak Street,33.1,39.3,36.1,41.9032,-87.6235,2007-08-06,00:00:00
12446,93897.0,2014-09-05 00:00:00,Calumet,9.0,8.0,8.5,41.7142,-87.5299,2014-09-05,00:00:00
12448,114002.0,2016-08-26 09:20:00,12th Street,134.0,11.0,38.4,41.8638,-87.6083,2016-08-26,09:20:00
12450,96047.0,2011-08-02 00:00:00,Oakwood,14.5,77.1,33.4,41.8211,-87.5976,2011-08-02,00:00:00
12451,98117.0,2007-06-05 00:00:00,Rainbow,2419.6,2419.6,2419.6,41.758,-87.551,2007-06-05,00:00:00
12453,96853.0,2013-08-26 00:00:00,Osterman,14.0,7.0,9.9,41.9877,-87.6545,2013-08-26,00:00:00
12454,110649.0,2012-07-31 00:00:00,Foster,98.7,114.5,106.3,41.9785,-87.6515,2012-07-31,00:00:00
12455,101218.0,2008-08-08 00:00:00,South Shore,517.2,517.2,517.2,41.7689,-87.5636,2008-08-08,00:00:00
12456,113517.0,2016-07-26 10:00:00,North Avenue,8.0,12.0,9.8,41.9148,-87.6273,2016-07-26,10:00:00
12457,97759.0,2006-07-12 00:00:00,Leone,378.4,42.6,127.0,42.0131,-87.6635,2006-07-12,00:00:00
12458,113413.0,2016-07-19 08:10:00,Foster,35.0,22.0,27.7,41.9785,-87.6515,2016-07-19,08:10:00
12459,111921.0,2012-08-28 00:00:00,Oakwood,19.9,29.4,24.2,41.8211,-87.5976,2012-08-28,00:00:00
12461,112448.0,2013-07-17 00:00:00,Oakwood,23.0,42.0,31.1,41.8211,-87.5976,2013-07-17,00:00:00
12463,102876.0,2006-07-26 00:00:00,South Shore,275.5,96.0,162.6,41.7689,-87.5636,2006-07-26,00:00:00
12464,98869.0,2007-07-27 00:00:00,North Avenue,195.6,137.6,164.1,41.9148,-87.6273,2007-07-27,00:00:00
12466,114107.0,2016-09-01 10:10:00,Juneway,211.0,155.0,180.8,42.0224,-87.6674,2016-09-01,10:10:00
12467,111435.0,2012-06-08 00:00:00,Montrose,10.9,8.4,9.6,41.9655,-87.6385,2012-06-08,00:00:00
12468,112476.0,2013-07-18 00:00:00,North Avenue,40.0,19.0,27.6,41.9148,-87.6273,2013-07-18,00:00:00
12470,92303.0,2009-07-31 00:00:00,Foster,66.3,67.0,66.6,41.9785,-87.6515,2009-07-31,00:00:00
12471,97289.0,2013-08-30 00:00:00,Howard,6.0,15.0,9.5,42.0188,-87.6663,2013-08-30,00:00:00
12472,102254.0,2009-06-19 00:00:00,South Shore,344.8,547.5,434.5,41.7689,-87.5636,2009-06-19,00:00:00
12473,100319.0,2008-06-12 00:00:00,North Shore,93.3,175.5,128.0,42.0027,-87.6564,2008-06-12,00:00:00
12474,109723.0,2014-07-03 00:00:00,12th Street,9.0,9.0,9.0,41.8638,-87.6083,2014-07-03,00:00:00
12475,104222.0,2006-06-26 00:00:00,Oak Street,18.7,18.5,18.6,41.9032,-87.6235,2006-06-26,00:00:00
12476,110556.0,2013-07-12 00:00:00,Rogers,24.0,49.0,34.3,42.0213,-87.6666,2013-07-12,00:00:00
12477,90013.0,2011-06-16 00:00:00,Montrose,82.3,90.8,86.4,41.9655,-87.6385,2011-06-16,00:00:00
12478,113150.0,2016-06-30 07:37:00,North Avenue,11.0,24.0,16.2,41.9148,-87.6273,2016-06-30,07:37:00
12479,92068.0,2009-08-25 00:00:00,Ohio Street,14.6,7.5,10.5,41.8935,-87.6152,2009-08-25,00:00:00
12481,93522.0,2015-07-14 00:00:00,Leone,5.0,4.0,4.5,42.0131,-87.6635,2015-07-14,00:00:00
12482,97973.0,2006-07-12 00:00:00,Calumet,206.4,228.2,217.0,41.7142,-87.5299,2006-07-12,00:00:00
12483,105283.0,2014-07-10 00:00:00,Osterman,7.0,49.0,18.5,41.9877,-87.6545,2014-07-10,00:00:00
12484,99773.0,2008-06-03 00:00:00,Osterman,127.4,235.9,173.4,41.9877,-87.6545,2008-06-03,00:00:00
12485,98982.0,2007-08-01 00:00:00,Oak Street,39.9,31.3,35.3,41.9032,-87.6235,2007-08-01,00:00:00
12486,113696.0,2016-08-05 09:50:00,Fargo,11.0,12.0,11.5,42.0161,-87.6647,2016-08-05,09:50:00
12487,108961.0,2013-05-24 00:00:00,Rainbow,55.7,62.4,59.0,41.758,-87.551,2013-05-24,00:00:00
12488,91163.0,2009-07-22 00:00:00,57th Street,95.9,142.1,116.7,41.7911,-87.5797,2009-07-22,00:00:00
12489,98178.0,2007-06-07 00:00:00,North Shore,9.8,13.4,11.5,42.0027,-87.6564,2007-06-07,00:00:00
12490,102958.0,2006-08-24 00:00:00,63rd Street,2419.6,2419.6,2419.6,41.7827,-87.5748,2006-08-24,00:00:00
12491,98069.0,2006-08-15 00:00:00,Calumet,648.8,567.5,606.8,41.7142,-87.5299,2006-08-15,00:00:00
12493,91436.0,2009-06-24 00:00:00,57th Street,191.8,19.7,61.5,41.7911,-87.5797,2009-06-24,00:00:00
12494,94925.0,2015-08-13 00:00:00,North Avenue,37.0,29.0,32.8,41.9148,-87.6273,2015-08-13,00:00:00
12495,92251.0,2009-09-02 00:00:00,Oak Street,16.0,18.1,17.0,41.9032,-87.6235,2009-09-02,00:00:00
12496,107931.0,2013-08-08 00:00:00,Rogers,77.0,77.0,77.0,42.0213,-87.6666,2013-08-08,00:00:00
12497,99498.0,2007-07-20 00:00:00,Foster,238.2,214.3,225.9,41.9785,-87.6515,2007-07-20,00:00:00
12498,89574.0,2010-08-09 00:00:00,57th Street,96.0,86.0,90.9,41.7911,-87.5797,2010-08-09,00:00:00
12500,105542.0,2013-06-29 00:00:00,Calumet,19.0,15.0,16.9,41.7142,-87.5299,2013-06-29,00:00:00
12501,88061.0,2010-05-27 00:00:00,12th Street,9.6,22.6,14.7,41.8638,-87.6083,2010-05-27,00:00:00
12502,103088.0,2007-06-28 00:00:00,South Shore,2419.6,2419.6,2419.6,41.7689,-87.5636,2007-06-28,00:00:00
12503,98669.0,2007-06-14 00:00:00,57th Street,28.8,17.3,22.3,41.7911,-87.5797,2007-06-14,00:00:00
12504,111502.0,2012-06-11 00:00:00,Foster,1.0,6.3,2.5,41.9785,-87.6515,2012-06-11,00:00:00
12505,112282.0,2014-06-13 00:00:00,South Shore,8.0,4.0,5.7,41.7689,-87.5636,2014-06-13,00:00:00
12506,102278.0,2009-06-20 00:00:00,63rd Street,88.0,83.6,85.8,41.7827,-87.5748,2009-06-20,00:00:00
12507,88634.0,2010-08-03 00:00:00,Foster,33.6,24.1,28.5,41.9785,-87.6515,2010-08-03,00:00:00
12508,104614.0,2006-06-16 00:00:00,12th Street,26.2,19.9,22.8,41.8638,-87.6083,2006-06-16,00:00:00
12509,110967.0,2014-06-19 00:00:00,Howard,86.0,83.0,84.5,42.0188,-87.6663,2014-06-19,00:00:00
12510,113800.0,2016-08-12 09:05:00,12th Street,142.0,276.0,198.0,41.8638,-87.6083,2016-08-12,09:05:00
12511,108917.0,2013-05-22 00:00:00,Rainbow,27.0,21.0,23.8,41.758,-87.551,2013-05-22,00:00:00
12512,108763.0,2012-07-18 00:00:00,63rd Street,686.7,579.4,630.8,41.7827,-87.5748,2012-07-18,00:00:00
12513,104608.0,2006-06-16 00:00:00,Rainbow,33.6,29.2,31.3,41.758,-87.551,2006-06-16,00:00:00
12514,95960.0,2014-09-16 00:00:00,Montrose,13.0,26.0,18.4,41.9655,-87.6385,2014-09-16,00:00:00
12515,96858.0,2013-08-26 00:00:00,Rogers,8.0,1.0,2.8,42.0213,-87.6666,2013-08-26,00:00:00
12517,102499.0,2008-08-25 00:00:00,Oak Street,39.7,26.9,32.7,41.9032,-87.6235,2008-08-25,00:00:00
12518,103234.0,2006-07-26 00:00:00,Ohio Street,19.5,11.0,14.6,41.8935,-87.6152,2006-07-26,00:00:00
12519,89737.0,2010-08-17 00:00:00,12th Street,13.5,9.8,11.5,41.8638,-87.6083,2010-08-17,00:00:00
12521,98512.0,2007-06-22 00:00:00,Ohio Street,365.4,325.4,344.8,41.8935,-87.6152,2007-06-22,00:00:00
12522,112804.0,2016-06-08 07:05:00,12th Street,184.0,411.0,275.0,41.8638,-87.6083,2016-06-08,07:05:00
12523,100657.0,2007-08-14 00:00:00,Ohio Street,238.2,2419.6,759.2,41.8935,-87.6152,2007-08-14,00:00:00
12525,96372.0,2011-08-17 00:00:00,Calumet,12.2,7.5,9.6,41.7142,-87.5299,2011-08-17,00:00:00
12528,100831.0,2008-08-01 00:00:00,63rd Street,62.7,44.3,52.7,41.7827,-87.5748,2008-08-01,00:00:00
12529,101618.0,2009-06-15 00:00:00,Osterman,5.2,5.2,5.2,41.9877,-87.6545,2009-06-15,00:00:00
12530,93819.0,2015-07-23 00:00:00,Calumet,19.0,58.0,33.2,41.7142,-87.5299,2015-07-23,00:00:00
12531,101925.0,2009-06-04 00:00:00,Foster,9.7,6.3,7.8,41.9785,-87.6515,2009-06-04,00:00:00
12532,95891.0,2015-07-31 00:00:00,Juneway,2.0,1.0,1.4,42.0224,-87.6674,2015-07-31,00:00:00
12533,93022.0,2015-07-02 00:00:00,Montrose,74.0,49.0,60.2,41.9655,-87.6385,2015-07-02,00:00:00
12534,88878.0,2010-07-07 00:00:00,North Avenue,14.6,11.0,12.7,41.9148,-87.6273,2010-07-07,00:00:00
12535,98048.0,2006-08-14 00:00:00,57th Street,111.2,146.7,127.7,41.7911,-87.5797,2006-08-14,00:00:00
12536,100158.0,2008-07-22 00:00:00,Ohio Street,13.2,25.3,18.3,41.8935,-87.6152,2008-07-22,00:00:00
12537,96662.0,2011-07-20 00:00:00,57th Street,159.7,461.1,271.4,41.7911,-87.5797,2011-07-20,00:00:00
12539,113075.0,2016-06-24 09:15:00,Juneway,71.0,51.0,60.2,42.0224,-87.6674,2016-06-24,09:15:00
12540,98326.0,2006-08-16 00:00:00,Leone,307.6,56.3,131.6,42.0131,-87.6635,2006-08-16,00:00:00
12541,96487.0,2011-07-12 00:00:00,Oakwood,8.5,28.8,15.6,41.8211,-87.5976,2011-07-12,00:00:00
12543,88273.0,2010-07-16 00:00:00,Montrose,12.2,22.8,16.7,41.9655,-87.6385,2010-07-16,00:00:00
12545,107860.0,2013-08-05 00:00:00,Leone,10.0,10.0,10.0,42.0131,-87.6635,2013-08-05,00:00:00
12546,91547.0,2009-06-29 00:00:00,Calumet,17.3,21.1,19.1,41.7142,-87.5299,2009-06-29,00:00:00
12547,94908.0,2015-08-12 00:00:00,Osterman,63.0,43.0,52.0,41.9877,-87.6545,2015-08-12,00:00:00
12549,105136.0,2012-08-17 00:00:00,Calumet,137.6,218.7,173.5,41.7142,-87.5299,2012-08-17,00:00:00
12550,113299.0,2016-07-12 11:10:00,Ohio Street,3.0,1.0,1.7,41.8935,-87.6152,2016-07-12,11:10:00
12551,91558.0,2009-06-29 00:00:00,Montrose,86.0,6.3,23.3,41.9655,-87.6385,2009-06-29,00:00:00
12552,113574.0,2016-07-29 07:35:00,Oakwood,15.0,13.0,14.0,41.8211,-87.5976,2016-07-29,07:35:00
12553,89659.0,2010-08-13 00:00:00,Oak Street,16.0,10.8,13.1,41.9032,-87.6235,2010-08-13,00:00:00
12554,101895.0,2009-06-03 00:00:00,Oakwood,3.1,6.2,4.4,41.8211,-87.5976,2009-06-03,00:00:00
12555,107834.0,2014-07-25 00:00:00,Foster,53.0,64.0,58.2,41.9785,-87.6515,2014-07-25,00:00:00
12556,89468.0,2011-05-28 00:00:00,12th Street,166.4,81.6,116.5,41.8638,-87.6083,2011-05-28,00:00:00
12557,89648.0,2010-08-12 00:00:00,Rogers,35.9,27.5,31.4,42.0213,-87.6666,2010-08-12,00:00:00
12558,90616.0,2011-06-07 00:00:00,Osterman,1.0,1.0,1.0,41.9877,-87.6545,2011-06-07,00:00:00
12559,113223.0,2016-07-06 10:00:00,Juneway,13.0,16.0,14.4,42.0224,-87.6674,2016-07-06,10:00:00
12560,96666.0,2011-07-20 00:00:00,Ohio Street,17.1,12.0,14.3,41.8935,-87.6152,2011-07-20,00:00:00
12561,94749.0,2015-08-10 00:00:00,Rogers,96.0,78.0,86.5,42.0213,-87.6666,2015-08-10,00:00:00
12562,100191.0,2008-07-23 00:00:00,Howard,307.6,307.6,307.6,42.0188,-87.6663,2008-07-23,00:00:00
12563,92210.0,2009-08-31 00:00:00,Osterman,133.4,101.0,116.1,41.9877,-87.6545,2009-08-31,00:00:00
12564,92070.0,2009-08-25 00:00:00,Montrose,222.4,206.4,214.3,41.9655,-87.6385,2009-08-25,00:00:00
12565,104006.0,2007-07-06 00:00:00,Loyola,30.1,25.9,27.9,42.0131,-87.6635,2007-07-06,00:00:00
12566,104220.0,2006-06-26 00:00:00,12th Street,18.1,17.3,17.7,41.8638,-87.6083,2006-06-26,00:00:00
12567,96053.0,2011-08-02 00:00:00,North Avenue,21.1,25.3,23.1,41.9148,-87.6273,2011-08-02,00:00:00
12568,96549.0,2011-07-15 00:00:00,Rainbow,39.3,44.1,41.6,41.758,-87.551,2011-07-15,00:00:00
12569,110640.0,2012-07-31 00:00:00,Oakwood,42.0,36.9,39.4,41.8211,-87.5976,2012-07-31,00:00:00
12570,102053.0,2008-07-04 00:00:00,Rogers,80.1,95.8,87.6,42.0213,-87.6666,2008-07-04,00:00:00
12571,98490.0,2007-06-21 00:00:00,North Avenue,148.3,110.6,128.1,41.9148,-87.6273,2007-06-21,00:00:00
12573,98673.0,2007-06-14 00:00:00,Oak Street,24.3,26.2,25.2,41.9032,-87.6235,2007-06-14,00:00:00
12574,90295.0,2011-06-29 00:00:00,Oak Street,28.2,19.9,23.7,41.9032,-87.6235,2011-06-29,00:00:00
12575,92862.0,2015-07-01 00:00:00,Ohio Street,47.0,20.0,30.7,41.8935,-87.6152,2015-07-01,00:00:00
12577,95331.0,2015-06-06 00:00:00,12th Street,14.0,13.0,13.5,41.8638,-87.6083,2015-06-06,00:00:00
12578,103060.0,2007-06-26 00:00:00,Howard,9.7,1.0,3.1,42.0188,-87.6663,2007-06-26,00:00:00
12579,113341.0,2016-07-14 07:15:00,Ohio Street,21.0,37.0,27.9,41.8935,-87.6152,2016-07-14,07:15:00
12581,95029.0,2015-05-28 00:00:00,Oak Street,13.0,1.0,3.6,41.9032,-87.6235,2015-05-28,00:00:00
12582,113347.0,2016-07-14 08:40:00,Osterman,11.0,17.0,13.7,41.9877,-87.6545,2016-07-14,08:40:00
12583,97252.0,2013-06-10 00:00:00,North Avenue,127.0,38.0,69.5,41.9148,-87.6273,2013-06-10,00:00:00
12584,99748.0,2008-06-02 00:00:00,North Avenue,7.4,11.0,9.0,41.9148,-87.6273,2008-06-02,00:00:00
12585,107338.0,2012-07-02 00:00:00,Ohio Street,14.5,12.2,13.3,41.8935,-87.6152,2012-07-02,00:00:00
12587,112501.0,2014-07-09 00:00:00,Foster,8.0,12.0,9.8,41.9785,-87.6515,2014-07-09,00:00:00
12588,98347.0,2006-08-17 00:00:00,Osterman,71.7,72.7,72.2,41.9877,-87.6545,2006-08-17,00:00:00
12589,107966.0,2013-08-15 00:00:00,Osterman,32.0,47.0,38.8,41.9877,-87.6545,2013-08-15,00:00:00
12590,90543.0,2011-06-04 00:00:00,Ohio Street,62.0,101.4,79.3,41.8935,-87.6152,2011-06-04,00:00:00
12591,113303.0,2016-07-12 09:20:00,Montrose,99.0,143.0,119.0,41.9655,-87.6385,2016-07-12,09:20:00
12592,91020.0,2009-07-15 00:00:00,Juneway,28.8,19.7,23.8,42.0224,-87.6674,2009-07-15,00:00:00
12593,95769.0,2015-09-01 00:00:00,12th Street,11.0,6.0,8.1,41.8638,-87.6083,2015-09-01,00:00:00
12595,102195.0,2009-06-16 00:00:00,Foster,12.2,16.8,14.3,41.9785,-87.6515,2009-06-16,00:00:00
12597,102823.0,2006-07-24 00:00:00,Rainbow,80.9,44.8,60.2,41.758,-87.551,2006-07-24,00:00:00
12600,92388.0,2009-08-04 00:00:00,Oakwood,2.0,35.0,8.4,41.8211,-87.5976,2009-08-04,00:00:00
12601,113829.0,2016-08-15 08:50:00,Montrose Dog,276.0,130.0,189.4,41.96869,-87.642617,2016-08-15,08:50:00
12602,110940.0,2014-06-18 00:00:00,Foster,4.0,40.0,12.6,41.9785,-87.6515,2014-06-18,00:00:00
12603,102347.0,2008-07-07 00:00:00,Juneway,2.0,2.0,2.0,42.0224,-87.6674,2008-07-07,00:00:00
12604,91423.0,2009-06-23 00:00:00,Lane,35.4,44.8,39.8,41.9877,-87.6545,2009-06-23,00:00:00
12605,105987.0,2012-09-06 00:00:00,63rd Street,95.8,80.1,87.6,41.7827,-87.5748,2012-09-06,00:00:00
12608,88379.0,2010-07-21 00:00:00,Howard,23.1,8.6,14.1,42.0188,-87.6663,2010-07-21,00:00:00
12609,95411.0,2015-08-26 00:00:00,Oakwood,33.0,40.0,36.3,41.8211,-87.5976,2015-08-26,00:00:00
12610,95410.0,2015-08-26 00:00:00,57th Street,51.0,93.0,68.9,41.7911,-87.5797,2015-08-26,00:00:00
12612,113412.0,2016-07-19 08:00:00,Montrose,123.0,133.0,127.9,41.9655,-87.6385,2016-07-19,08:00:00
12614,104571.0,2006-06-14 00:00:00,Foster,27.2,16.0,20.9,41.9785,-87.6515,2006-06-14,00:00:00
12616,102683.0,2006-05-24 00:00:00,12th Street,3.0,2.0,2.4,41.8638,-87.6083,2006-05-24,00:00:00
12619,90653.0,2011-06-09 00:00:00,Ohio Street,214.2,90.8,139.5,41.8935,-87.6152,2011-06-09,00:00:00
12620,110681.0,2012-08-02 00:00:00,Calumet,75.9,60.9,68.0,41.7142,-87.5299,2012-08-02,00:00:00
12621,100315.0,2008-06-12 00:00:00,Foster,55.6,18.5,32.1,41.9785,-87.6515,2008-06-12,00:00:00
12622,111985.0,2012-08-31 00:00:00,Calumet,5.2,6.3,5.7,41.7142,-87.5299,2012-08-31,00:00:00
12623,107823.0,2014-07-25 00:00:00,63rd Street,291.0,276.0,283.4,41.7827,-87.5748,2014-07-25,00:00:00
12624,104906.0,2006-08-09 00:00:00,Rainbow,20.3,43.5,29.7,41.758,-87.551,2006-08-09,00:00:00
12627,96935.0,2013-08-30 00:00:00,57th Street,15.0,4.0,7.7,41.7911,-87.5797,2013-08-30,00:00:00
12628,104250.0,2006-06-27 00:00:00,Osterman,108.1,98.7,103.3,41.9877,-87.6545,2006-06-27,00:00:00
12629,100281.0,2008-06-10 00:00:00,Juneway,1.0,1.0,1.0,42.0224,-87.6674,2008-06-10,00:00:00
12630,103689.0,2006-06-06 00:00:00,Osterman,30.9,32.3,31.6,41.9877,-87.6545,2006-06-06,00:00:00
12631,100791.0,2008-06-18 00:00:00,Lane,3.1,6.2,4.4,41.9877,-87.6545,2008-06-18,00:00:00
12632,112944.0,2016-06-16 08:50:00,Fargo,3.0,4.0,3.5,42.0161,-87.6647,2016-06-16,08:50:00
12633,113748.0,2016-08-10 11:15:00,Juneway,8.0,5.0,6.3,42.0224,-87.6674,2016-08-10,11:15:00
12634,89063.0,2010-06-07 00:00:00,63rd Street,191.8,137.4,162.3,41.7827,-87.5748,2010-06-07,00:00:00
12636,103793.0,2006-06-21 00:00:00,12th Street,648.8,387.3,501.3,41.8638,-87.6083,2006-06-21,00:00:00
12637,90504.0,2011-06-02 00:00:00,Montrose,191.8,387.3,272.6,41.9655,-87.6385,2011-06-02,00:00:00
12638,98165.0,2007-06-07 00:00:00,63rd Street,93.3,107.6,100.2,41.7827,-87.5748,2007-06-07,00:00:00
12639,112826.0,2016-06-09 06:15:00,Ohio Street,26.0,24.0,25.0,41.8935,-87.6152,2016-06-09,06:15:00
12640,109529.0,2015-06-18 00:00:00,57th Street,135.0,96.0,113.8,41.7911,-87.5797,2015-06-18,00:00:00
12641,88209.0,2010-06-03 00:00:00,Leone,275.5,163.1,212.0,42.0131,-87.6635,2010-06-03,00:00:00
12642,93369.0,2014-08-21 00:00:00,Montrose Dog,115.0,111.0,113.0,41.96869,-87.642617,2014-08-21,00:00:00
12643,111920.0,2012-08-28 00:00:00,57th Street,135.4,148.3,141.7,41.7911,-87.5797,2012-08-28,00:00:00
12644,95146.0,2015-08-18 00:00:00,Foster,11.0,20.0,14.8,41.9785,-87.6515,2015-08-18,00:00:00
12646,113133.0,2016-06-29 10:05:00,Osterman,21.0,33.0,26.3,41.9877,-87.6545,2016-06-29,10:05:00
12647,104393.0,2006-08-03 00:00:00,Lane,1553.1,920.8,1195.9,41.9877,-87.6545,2006-08-03,00:00:00
12648,105089.0,2012-08-15 00:00:00,Calumet,49.6,58.3,53.8,41.7142,-87.5299,2012-08-15,00:00:00
12649,91035.0,2009-07-16 00:00:00,Lane,3.1,1.0,1.8,41.9877,-87.6545,2009-07-16,00:00:00
12650,91882.0,2009-08-17 00:00:00,12th Street,57.1,13.5,27.8,41.8638,-87.6083,2009-08-17,00:00:00
12651,113801.0,2016-08-12 07:15:00,Ohio Street,21.0,12.0,15.9,41.8935,-87.6152,2016-08-12,07:15:00
12654,103031.0,2007-06-25 00:00:00,Lane,21.8,18.5,20.1,41.9877,-87.6545,2007-06-25,00:00:00
12655,87677.0,2010-06-25 00:00:00,South Shore,101.2,93.3,97.2,41.7689,-87.5636,2010-06-25,00:00:00
12656,98104.0,2007-06-04 00:00:00,Montrose,75.4,45.2,58.4,41.9655,-87.6385,2007-06-04,00:00:00
12657,108942.0,2013-05-23 00:00:00,57th Street,2420.0,2420.0,2420.0,41.7911,-87.5797,2013-05-23,00:00:00
12658,92905.0,2014-08-11 00:00:00,Rainbow,93.0,157.0,120.8,41.758,-87.551,2014-08-11,00:00:00
12659,107702.0,2013-05-30 00:00:00,North Avenue,3.0,4.0,3.5,41.9148,-87.6273,2013-05-30,00:00:00
12660,95787.0,2015-09-02 00:00:00,57th Street,214.0,236.0,224.7,41.7911,-87.5797,2015-09-02,00:00:00
12661,108753.0,2012-07-17 00:00:00,Osterman,56.3,59.1,57.7,41.9877,-87.6545,2012-07-17,00:00:00
12663,87333.0,2015-06-22 00:00:00,Juneway,3.0,1.0,1.7,42.0224,-87.6674,2015-06-22,00:00:00
12664,94784.0,2015-05-22 00:00:00,12th Street,328.0,488.0,400.1,41.8638,-87.6083,2015-05-22,00:00:00
12668,93778.0,2015-07-21 00:00:00,Rainbow,1300.0,272.0,594.6,41.758,-87.551,2015-07-21,00:00:00
12669,107368.0,2012-07-19 00:00:00,12th Street,290.9,148.3,207.7,41.8638,-87.6083,2012-07-19,00:00:00
12670,110620.0,2012-07-30 00:00:00,Ohio Street,7.3,5.2,6.2,41.8935,-87.6152,2012-07-30,00:00:00
12671,98636.0,2007-06-12 00:00:00,North Shore,19.9,22.8,21.3,42.0027,-87.6564,2007-06-12,00:00:00
12672,104561.0,2006-06-14 00:00:00,South Shore,23.8,38.4,30.2,41.7689,-87.5636,2006-06-14,00:00:00
12674,91152.0,2009-07-21 00:00:00,North Shore,18.9,18.7,18.8,42.0027,-87.6564,2009-07-21,00:00:00
12677,104620.0,2006-06-16 00:00:00,Osterman,24.3,21.6,22.9,41.9877,-87.6545,2006-06-16,00:00:00
12678,107200.0,2014-06-04 00:00:00,Calumet,579.0,219.0,356.1,41.7142,-87.5299,2014-06-04,00:00:00
12679,98062.0,2006-08-14 00:00:00,Loyola,14.5,14.6,14.5,42.0131,-87.6635,2006-08-14,00:00:00
12680,88521.0,2010-07-28 00:00:00,Juneway,23.1,15.5,18.9,42.0224,-87.6674,2010-07-28,00:00:00
12681,97980.0,2006-07-12 00:00:00,12th Street,228.2,325.5,272.5,41.8638,-87.6083,2006-07-12,00:00:00
12682,97638.0,2011-07-27 00:00:00,Osterman,8.5,7.5,8.0,41.9877,-87.6545,2011-07-27,00:00:00
12686,87420.0,2015-09-14 00:00:00,Montrose,55.0,63.0,58.9,41.9655,-87.6385,2015-09-14,00:00:00
