,Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Latitude,Longitude
9274,98140.0,06/06/2007 12:00:00 AM,Rainbow,88.6,104.6,96.3,41.758,-87.551
9275,104889.0,08/08/2006 12:00:00 AM,Oak Street,98.8,93.3,96.0,41.9032,-87.6235
9278,105822.0,06/15/2012 12:00:00 AM,Montrose,166.4,185.0,175.5,41.9655,-87.6385
9280,113387.0,07/18/2016 11:00:00 AM,Ohio Street,2.0,6.0,3.5,41.8935,-87.6152
9281,88903.0,07/08/2010 12:00:00 AM,Leone,68.2,65.0,66.6,42.0131,-87.6635
9282,92363.0,08/03/2009 12:00:00 AM,63rd Street,165.8,167.0,166.4,41.7827,-87.5748
9283,104162.0,06/12/2006 12:00:00 AM,South Shore,1.0,1.0,1.0,41.7689,-87.5636
9284,101973.0,07/01/2008 12:00:00 AM,12th Street,20.1,16.8,18.4,41.8638,-87.6083
9285,88203.0,06/03/2010 12:00:00 AM,Oak Street,21.1,19.9,20.5,41.9032,-87.6235
9286,107050.0,08/01/2013 12:00:00 AM,Montrose Dog,19.0,16.0,17.4,41.96869,-87.642617
9289,90839.0,09/01/2010 12:00:00 AM,Montrose,344.8,920.8,563.5,41.9655,-87.6385
9290,88074.0,05/28/2010 12:00:00 AM,Calumet,78.9,71.7,75.2,41.7142,-87.5299
9291,90728.0,07/12/2010 12:00:00 AM,Howard,9.7,13.2,11.3,42.0188,-87.6663
9292,91024.0,07/16/2009 12:00:00 AM,63rd Street,1299.7,648.8,918.3,41.7827,-87.5748
9294,95215.0,08/21/2015 12:00:00 AM,Rogers,1.0,1.0,1.0,42.0213,-87.6666
9296,91148.0,07/21/2009 12:00:00 AM,Foster,41.0,25.9,32.6,41.9785,-87.6515
9297,97245.0,06/10/2013 12:00:00 AM,57th Street,9.0,29.0,16.2,41.7911,-87.5797
9298,99743.0,06/02/2008 12:00:00 AM,57th Street,1.0,1.0,1.0,41.7911,-87.5797
9299,108431.0,09/03/2015 12:00:00 AM,Calumet,20.0,17.0,18.4,41.7142,-87.5299
9301,110875.0,05/30/2012 12:00:00 AM,Howard,1.0,1.0,1.0,42.0188,-87.6663
9302,113834.0,08/15/2016 09:50:00 AM,Leone,5.0,8.0,6.3,42.0131,-87.6635
9303,92718.0,08/08/2014 12:00:00 AM,Montrose,123.0,148.0,134.9,41.9655,-87.6385
9306,107822.0,07/25/2014 12:00:00 AM,South Shore,344.0,250.0,293.3,41.7689,-87.5636
9307,109348.0,08/13/2013 12:00:00 AM,Oakwood,1203.0,1414.0,1304.2,41.8211,-87.5976
9308,90114.0,06/21/2011 12:00:00 AM,57th Street,6.3,24.3,12.4,41.7911,-87.5797
9309,87458.0,06/14/2010 12:00:00 AM,63rd Street,141.4,107.1,123.1,41.7827,-87.5748
9310,109088.0,06/04/2013 12:00:00 AM,57th Street,1.0,2.0,1.4,41.7911,-87.5797
9311,94756.0,08/11/2015 12:00:00 AM,Oakwood,1011.0,1011.0,1011.0,41.8211,-87.5976
9313,101651.0,08/27/2007 12:00:00 AM,57th Street,114.5,65.7,86.7,41.7911,-87.5797
9314,107877.0,08/06/2013 12:00:00 AM,North Avenue,18.0,112.0,44.9,41.9148,-87.6273
9315,97030.0,08/26/2011 12:00:00 AM,Osterman,75.9,135.4,101.4,41.9877,-87.6545
9316,88362.0,07/21/2010 12:00:00 AM,Calumet,14.6,12.0,13.2,41.7142,-87.5299
9317,87456.0,06/14/2010 12:00:00 AM,Rainbow,119.1,137.4,127.9,41.758,-87.551
9318,107201.0,06/04/2014 12:00:00 AM,Rainbow,461.0,214.0,314.1,41.758,-87.551
9319,103775.0,06/20/2006 12:00:00 AM,Osterman,110.6,40.2,66.7,41.9877,-87.6545
9320,102829.0,07/24/2006 12:00:00 AM,12th Street,38.4,38.4,38.4,41.8638,-87.6083
9322,105368.0,07/14/2014 12:00:00 AM,Montrose Dog,15.0,830.0,111.6,41.96869,-87.642617
9324,112381.0,06/17/2014 12:00:00 AM,Montrose Dog,575.0,2420.0,1179.6,41.96869,-87.642617
9326,103923.0,05/29/2007 12:00:00 AM,12th Street,42.8,73.8,56.2,41.8638,-87.6083
9327,102614.0,06/09/2009 12:00:00 AM,North Shore,10.8,17.1,13.6,42.0027,-87.6564
9329,95407.0,08/26/2015 12:00:00 AM,Rainbow,41.0,33.0,36.8,41.758,-87.551
9331,87379.0,06/25/2015 12:00:00 AM,63rd Street,2420.0,2420.0,2420.0,41.7827,-87.5748
9332,105755.0,08/27/2012 12:00:00 AM,North Avenue,161.6,190.4,175.4,41.9148,-87.6273
9333,97957.0,07/11/2006 12:00:00 AM,Ohio Street,3.1,1.0,1.8,41.8935,-87.6152
9334,97170.0,06/06/2013 12:00:00 AM,Leone,57.0,54.0,55.5,42.0131,-87.6635
9335,95044.0,05/29/2015 12:00:00 AM,South Shore,3.0,16.0,6.9,41.7689,-87.5636
9337,107971.0,08/15/2013 12:00:00 AM,Rogers,22.0,20.0,21.0,42.0213,-87.6666
9338,97647.0,07/28/2011 12:00:00 AM,South Shore,19.9,41.4,28.7,41.7689,-87.5636
9339,109880.0,08/01/2014 12:00:00 AM,12th Street,6.0,11.0,8.1,41.8638,-87.6083
9340,113162.0,07/01/2016 06:55:00 AM,Rainbow,268.0,365.0,312.8,41.758,-87.551
9341,103191.0,05/31/2006 12:00:00 AM,Montrose,9.7,6.3,7.8,41.9655,-87.6385
9342,108257.0,05/23/2014 12:00:00 AM,Calumet,1986.0,461.0,956.8,41.7142,-87.5299
9343,95388.0,08/25/2015 12:00:00 AM,63rd Street,32.0,30.0,31.0,41.7827,-87.5748
9345,107629.0,05/27/2013 12:00:00 AM,57th Street,43.7,48.0,45.8,41.7911,-87.5797
9346,109428.0,08/21/2013 12:00:00 AM,Juneway,6.0,1.0,2.4,42.0224,-87.6674
9348,113528.0,07/27/2016 06:25:00 AM,Calumet,50.0,96.0,69.3,41.7142,-87.5299
9349,99189.0,08/10/2007 12:00:00 AM,Oak Street,58.3,51.2,54.6,41.9032,-87.6235
9350,89097.0,06/08/2010 12:00:00 AM,Howard,290.9,248.9,269.1,42.0188,-87.6663
9352,103412.0,08/28/2006 12:00:00 AM,63rd Street,816.4,1299.7,1030.1,41.7827,-87.5748
9353,107721.0,05/31/2013 12:00:00 AM,Ohio Street,349.0,142.0,222.6,41.8935,-87.6152
9354,97520.0,09/01/2011 12:00:00 AM,Ohio Street,20.9,8.6,13.4,41.8935,-87.6152
9356,110523.0,07/11/2013 12:00:00 AM,Oak Street,9.0,3.0,5.2,41.9032,-87.6235
9357,96681.0,07/21/2011 12:00:00 AM,Rainbow,14.5,52.9,27.7,41.758,-87.551
9358,95406.0,08/26/2015 12:00:00 AM,Calumet,179.0,228.0,202.0,41.7142,-87.5299
9359,110695.0,08/02/2012 12:00:00 AM,Foster,10.9,6.3,8.3,41.9785,-87.6515
9360,107686.0,05/29/2013 12:00:00 AM,Leone,4.1,5.2,4.6,42.0131,-87.6635
9361,107855.0,08/05/2013 12:00:00 AM,Montrose Dog,49.0,23.0,33.6,41.96869,-87.642617
9363,93966.0,07/23/2015 12:00:00 AM,Oak Street,1.0,5.0,2.2,41.9032,-87.6235
9364,100390.0,07/17/2008 12:00:00 AM,12th Street,30.9,57.6,42.2,41.8638,-87.6083
9365,89546.0,05/31/2011 12:00:00 AM,Howard,16.0,6.3,10.0,42.0188,-87.6663
9366,112902.0,06/14/2016 10:50:00 AM,Fargo,9.0,11.0,9.9,42.0161,-87.6647
9367,113503.0,07/25/2016 10:20:00 AM,Fargo,1.0,3.0,1.7,42.0161,-87.6647
9369,94447.0,08/05/2015 12:00:00 AM,Leone,19.0,17.0,18.0,42.0131,-87.6635
9370,106439.0,06/20/2012 12:00:00 AM,12th Street,2.0,4.1,2.9,41.8638,-87.6083
9372,112515.0,08/03/2012 12:00:00 AM,Ohio Street,6.3,7.3,6.8,41.8935,-87.6152
9373,98687.0,06/14/2007 12:00:00 AM,Juneway,5.2,10.8,7.5,42.0224,-87.6674
9374,94232.0,08/07/2009 12:00:00 AM,North Avenue,129.6,148.3,138.6,41.9148,-87.6273
9375,103941.0,07/03/2007 12:00:00 AM,Juneway,16.0,8.5,11.7,42.0224,-87.6674
9376,101812.0,08/14/2008 12:00:00 AM,Lane,88.2,79.8,83.9,41.9877,-87.6545
9382,93876.0,09/04/2014 12:00:00 AM,Rainbow,33.0,50.0,40.6,41.758,-87.551
9383,89015.0,08/13/2009 12:00:00 AM,57th Street,53.8,95.9,71.8,41.7911,-87.5797
9384,102065.0,07/05/2008 12:00:00 AM,Montrose,131.4,88.2,107.7,41.9655,-87.6385
9386,101828.0,08/15/2008 12:00:00 AM,Oak Street,88.8,133.4,108.8,41.9032,-87.6235
9387,103052.0,06/26/2007 12:00:00 AM,Foster,35.5,44.8,39.9,41.9785,-87.6515
9388,92252.0,09/02/2009 12:00:00 AM,Ohio Street,214.3,214.3,214.3,41.8935,-87.6152
9389,101421.0,06/26/2008 12:00:00 AM,Montrose,86.0,14.8,35.7,41.9655,-87.6385
9390,103023.0,06/25/2007 12:00:00 AM,12th Street,93.3,48.1,67.0,41.8638,-87.6083
9391,98122.0,06/05/2007 12:00:00 AM,12th Street,30.5,24.6,27.4,41.8638,-87.6083
9392,103294.0,07/28/2006 12:00:00 AM,North Shore,33.6,47.1,39.8,42.0027,-87.6564
9393,99395.0,07/16/2007 12:00:00 AM,Rainbow,488.4,261.3,357.2,41.758,-87.551
9394,100819.0,06/19/2008 12:00:00 AM,Howard,17.1,10.9,13.7,42.0188,-87.6663
9395,106144.0,07/25/2013 12:00:00 AM,Foster,55.0,24.0,36.3,41.9785,-87.6515
9396,98606.0,06/11/2007 12:00:00 AM,Ohio Street,78.0,54.6,65.3,41.8935,-87.6152
9397,112988.0,06/20/2016 10:55:00 AM,Fargo,1.0,1.0,1.0,42.0161,-87.6647
9398,94679.0,08/07/2015 12:00:00 AM,Osterman,10.0,6.0,7.7,41.9877,-87.6545
9399,101395.0,08/26/2007 12:00:00 AM,Oak Street,95.9,88.4,92.1,41.9032,-87.6235
9400,111255.0,06/26/2013 12:00:00 AM,Montrose,2420.0,2420.0,2420.0,41.9655,-87.6385
9402,109380.0,08/14/2013 12:00:00 AM,Osterman,178.0,157.0,167.2,41.9877,-87.6545
9403,113255.0,07/08/2016 07:35:00 AM,North Avenue,74.0,91.0,82.1,41.9148,-87.6273
9404,88017.0,05/25/2010 12:00:00 AM,63rd Street,8.5,10.9,9.6,41.7827,-87.5748
9405,96731.0,07/23/2011 12:00:00 AM,12th Street,290.9,275.5,283.1,41.8638,-87.6083
9406,108443.0,09/03/2015 12:00:00 AM,Montrose,24.0,24.0,24.0,41.9655,-87.6385
9407,103062.0,06/26/2007 12:00:00 AM,Juneway,2.0,5.2,3.2,42.0224,-87.6674
9410,110960.0,06/19/2014 12:00:00 AM,Montrose Dog,78.0,86.0,81.9,41.96869,-87.642617
9412,111704.0,05/27/2014 12:00:00 AM,Leone,1.0,1.0,1.0,42.0131,-87.6635
9413,105678.0,08/24/2012 12:00:00 AM,63rd Street,27.9,20.3,23.8,41.7827,-87.5748
9414,103076.0,06/27/2007 12:00:00 AM,Osterman,38.4,38.4,38.4,41.9877,-87.6545
9415,93378.0,08/21/2014 12:00:00 AM,Juneway,2.0,2.0,2.0,42.0224,-87.6674
9416,113723.0,08/08/2016 09:40:00 AM,Fargo,58.0,40.0,48.2,42.0161,-87.6647
9417,113342.0,07/14/2016 07:30:00 AM,Oak Street,146.0,206.0,173.4,41.9032,-87.6235
9418,101415.0,06/26/2008 12:00:00 AM,57th Street,8.6,7.5,8.0,41.7911,-87.5797
9419,99202.0,08/10/2007 12:00:00 AM,Rogers,11.0,16.1,13.3,42.0213,-87.6666
9420,100572.0,07/30/2008 12:00:00 AM,Foster,6.3,5.1,5.7,41.9785,-87.6515
9421,103479.0,06/29/2007 12:00:00 AM,57th Street,22.6,27.5,24.9,41.7911,-87.5797
9422,109958.0,08/04/2014 12:00:00 AM,Howard,7.0,9.0,7.9,42.0188,-87.6663
9423,95498.0,07/17/2014 12:00:00 AM,Oak Street,4.0,11.0,6.6,41.9032,-87.6235
9425,109373.0,08/14/2013 12:00:00 AM,Ohio Street,58.0,34.0,44.4,41.8935,-87.6152
9426,109762.0,08/18/2011 12:00:00 AM,Ohio Street,18.7,35.5,25.8,41.8935,-87.6152
9428,88772.0,07/02/2010 12:00:00 AM,57th Street,17.1,13.4,15.1,41.7911,-87.5797
9429,104287.0,06/29/2006 12:00:00 AM,South Shore,1.0,2.0,1.4,41.7689,-87.5636
9432,102262.0,06/19/2009 12:00:00 AM,North Avenue,44.1,39.9,41.9,41.9148,-87.6273
9433,95481.0,07/16/2014 12:00:00 AM,Foster,2.0,4.0,2.8,41.9785,-87.6515
9434,92562.0,05/28/2009 12:00:00 AM,North Avenue,2.0,5.2,3.2,41.9148,-87.6273
9435,96697.0,07/21/2011 12:00:00 AM,Leone,12.2,5.2,8.0,42.0131,-87.6635
9436,89081.0,06/08/2010 12:00:00 AM,Rainbow,261.3,127.4,182.5,41.758,-87.551
9437,88186.0,06/02/2010 12:00:00 AM,Foster,17.1,18.9,18.0,41.9785,-87.6515
9438,96783.0,07/25/2011 12:00:00 AM,Osterman,105.0,125.9,115.0,41.9877,-87.6545
9439,101672.0,08/28/2007 12:00:00 AM,South Shore,32.4,23.8,27.8,41.7689,-87.5636
9440,110891.0,05/31/2012 12:00:00 AM,Montrose,86.0,60.0,71.8,41.9655,-87.6385
9441,100764.0,06/17/2008 12:00:00 AM,Ohio Street,1.0,2.0,1.4,41.8935,-87.6152
9442,105045.0,08/13/2012 12:00:00 AM,Rainbow,1413.9,1553.1,1481.9,41.758,-87.551
9443,100800.0,06/19/2008 12:00:00 AM,Calumet,20.3,34.1,26.3,41.7142,-87.5299
9444,100419.0,07/18/2008 12:00:00 AM,Lane,107.6,272.3,171.2,41.9877,-87.6545
9445,102031.0,07/03/2008 12:00:00 AM,Rogers,770.1,1046.2,897.6,42.0213,-87.6666
9447,100267.0,06/10/2008 12:00:00 AM,Oak Street,37.9,25.3,31.0,41.9032,-87.6235
9448,95441.0,08/27/2015 12:00:00 AM,Osterman,59.0,88.0,72.1,41.9877,-87.6545
9449,92123.0,08/27/2009 12:00:00 AM,Loyola,107.6,48.1,71.9,42.0131,-87.6635
9450,91412.0,06/23/2009 12:00:00 AM,63rd Street,48.1,61.3,54.3,41.7827,-87.5748
9452,112971.0,06/20/2016 09:00:00 AM,Calumet,19.0,31.0,24.3,41.7142,-87.5299
9454,106409.0,06/18/2012 12:00:00 AM,Juneway,1.0,1.0,1.0,42.0224,-87.6674
9455,100216.0,07/25/2008 12:00:00 AM,Calumet,20.9,19.7,20.3,41.7142,-87.5299
9458,101938.0,06/05/2009 12:00:00 AM,South Shore,7.4,67.6,22.4,41.7689,-87.5636
9459,102283.0,06/20/2009 12:00:00 AM,Oak Street,613.1,517.2,563.1,41.9032,-87.6235
9460,104899.0,08/08/2006 12:00:00 AM,Loyola,25.9,59.8,39.4,42.0131,-87.6635
9461,93884.0,09/04/2014 12:00:00 AM,Oak Street,96.0,86.0,90.9,41.9032,-87.6235
9462,101819.0,08/14/2008 12:00:00 AM,Rogers,60.2,69.7,64.8,42.0213,-87.6666
9463,109344.0,08/13/2013 12:00:00 AM,Rainbow,1300.0,980.0,1128.7,41.758,-87.551
9465,96949.0,08/23/2011 12:00:00 AM,Calumet,31.3,19.9,25.0,41.7142,-87.5299
9467,98209.0,07/18/2006 12:00:00 AM,Rainbow,261.3,1119.9,541.0,41.758,-87.551
9469,103544.0,07/02/2007 12:00:00 AM,Calumet,95.9,101.2,98.5,41.7142,-87.5299
9471,90322.0,06/30/2011 12:00:00 AM,Foster,10.9,21.3,15.2,41.9785,-87.6515
9472,95304.0,06/05/2015 12:00:00 AM,Rainbow,1733.0,1986.0,1855.2,41.758,-87.551
9473,113470.0,07/22/2016 08:15:00 AM,Ohio Street,98.0,88.0,92.9,41.8935,-87.6152
9474,110684.0,08/02/2012 12:00:00 AM,63rd Street,93.3,107.6,100.2,41.7827,-87.5748
9475,90152.0,06/22/2011 12:00:00 AM,Rogers,307.6,119.8,192.0,42.0213,-87.6666
9476,108149.0,06/15/2015 12:00:00 AM,Montrose,77.0,30.0,48.1,41.9655,-87.6385
9478,97267.0,06/11/2013 12:00:00 AM,57th Street,1.0,17.0,4.1,41.7911,-87.5797
9479,92037.0,08/24/2009 12:00:00 AM,Rainbow,6.3,13.5,9.2,41.758,-87.551
9481,110892.0,05/31/2012 12:00:00 AM,Foster,93.4,60.9,75.4,41.9785,-87.6515
9482,89069.0,06/07/2010 12:00:00 AM,Oak Street,5.2,9.7,7.1,41.9032,-87.6235
9483,112752.0,06/04/2016 10:30:00 AM,Calumet,1.0,2.0,1.4,41.7142,-87.5299
9484,94515.0,08/03/2015 12:00:00 AM,Rogers,172.0,130.0,149.5,42.0213,-87.6666
9486,90319.0,06/30/2011 12:00:00 AM,North Avenue,60.9,76.9,68.4,41.9148,-87.6273
9488,103071.0,06/27/2007 12:00:00 AM,Oak Street,1413.6,1413.6,1413.6,41.9032,-87.6235
9489,99277.0,07/10/2007 12:00:00 AM,Rogers,162.4,201.4,180.9,42.0213,-87.6666
9491,99300.0,07/11/2007 12:00:00 AM,Rogers,13.4,17.5,15.3,42.0213,-87.6666
9492,95750.0,08/31/2015 12:00:00 AM,Oak Street,2.0,5.0,3.2,41.9032,-87.6235
9493,112269.0,06/12/2014 12:00:00 AM,63rd Street,2.0,4.0,2.8,41.7827,-87.5748
9495,93551.0,07/16/2015 12:00:00 AM,63rd Street,153.0,135.0,143.7,41.7827,-87.5748
9496,105347.0,07/13/2014 12:00:00 AM,Montrose,579.0,248.0,378.9,41.9655,-87.6385
9498,111401.0,08/22/2012 12:00:00 AM,Oak Street,1.0,1.0,1.0,41.9032,-87.6235
9499,106395.0,06/18/2012 12:00:00 AM,12th Street,12.1,21.1,16.0,41.8638,-87.6083
9500,96233.0,08/10/2011 12:00:00 AM,Osterman,19.7,25.9,22.6,41.9877,-87.6545
9502,90123.0,06/21/2011 12:00:00 AM,Montrose,42.0,99.0,64.5,41.9655,-87.6385
9503,97472.0,08/30/2011 12:00:00 AM,57th Street,37.9,99.0,61.3,41.7911,-87.5797
9504,89102.0,06/09/2010 12:00:00 AM,South Shore,206.4,8.3,41.4,41.7689,-87.5636
9505,87553.0,06/18/2010 12:00:00 AM,Rogers,12.2,14.6,13.3,42.0213,-87.6666
9506,88075.0,05/28/2010 12:00:00 AM,Rainbow,75.9,38.8,54.3,41.758,-87.551
9507,87518.0,06/17/2010 12:00:00 AM,63rd Street,35.0,63.8,47.3,41.7827,-87.5748
9509,113730.0,08/10/2016 06:40:00 AM,63rd Street,365.0,179.0,255.6,41.7827,-87.5748
9510,98363.0,08/18/2006 12:00:00 AM,57th Street,478.6,272.3,361.0,41.7911,-87.5797
9511,108945.0,05/23/2013 12:00:00 AM,12th Street,2420.0,1413.6,1849.6,41.8638,-87.6083
9512,110870.0,05/30/2012 12:00:00 AM,Foster,6.3,3.1,4.4,41.9785,-87.6515
9514,89004.0,08/12/2009 12:00:00 AM,North Shore,8.6,7.5,8.0,42.0027,-87.6564
9515,103291.0,07/28/2006 12:00:00 AM,Osterman,248.1,48.0,109.1,41.9877,-87.6545
9516,90323.0,06/30/2011 12:00:00 AM,Osterman,16.0,27.8,21.1,41.9877,-87.6545
9518,102391.0,07/09/2008 12:00:00 AM,Juneway,4.1,9.6,6.3,42.0224,-87.6674
9520,106648.0,06/23/2014 12:00:00 AM,Juneway,23.0,31.0,26.7,42.0224,-87.6674
9521,92813.0,06/29/2015 12:00:00 AM,Rainbow,71.0,185.0,114.6,41.758,-87.551
9522,106446.0,06/20/2012 12:00:00 AM,Foster,1.0,2.0,1.4,41.9785,-87.6515
9525,107354.0,07/03/2012 12:00:00 AM,South Shore,27.9,27.2,27.5,41.7689,-87.5636
9526,110056.0,07/12/2012 12:00:00 AM,North Avenue,8.5,5.2,6.6,41.9148,-87.6273
9527,106661.0,06/24/2014 12:00:00 AM,North Avenue,65.0,231.0,122.5,41.9148,-87.6273
9528,88406.0,07/23/2010 12:00:00 AM,57th Street,98.5,106.7,102.5,41.7911,-87.5797
9529,90325.0,06/30/2011 12:00:00 AM,Leone,20.1,14.8,17.2,42.0131,-87.6635
9530,95603.0,06/08/2015 12:00:00 AM,North Avenue,11.0,10.0,10.5,41.9148,-87.6273
9532,105532.0,06/28/2013 12:00:00 AM,Montrose Dog,613.0,249.0,390.7,41.96869,-87.642617
9533,89860.0,08/23/2010 12:00:00 AM,North Avenue,32.3,44.6,38.0,41.9148,-87.6273
9534,95882.0,07/31/2015 12:00:00 AM,Montrose Dog,39.0,4.0,12.5,41.96869,-87.642617
9535,87528.0,06/17/2010 12:00:00 AM,Osterman,14.4,24.3,18.7,41.9877,-87.6545
9536,101556.0,06/12/2009 12:00:00 AM,Howard,11.0,6.3,8.3,42.0188,-87.6663
9537,111217.0,06/24/2013 12:00:00 AM,Howard,1.0,1.0,1.0,42.0188,-87.6663
9539,102286.0,06/20/2009 12:00:00 AM,Montrose,517.2,648.8,579.3,41.9655,-87.6385
9542,95948.0,09/16/2014 12:00:00 AM,Rainbow,260.0,326.0,291.1,41.758,-87.551
9543,95269.0,06/03/2015 12:00:00 AM,Ohio Street,15.0,44.0,25.7,41.8935,-87.6152
9545,92725.0,08/08/2014 12:00:00 AM,Rogers,29.0,34.0,31.4,42.0213,-87.6666
9546,94212.0,08/06/2009 12:00:00 AM,Osterman,29.2,24.9,27.0,41.9877,-87.6545
9547,93582.0,07/17/2015 12:00:00 AM,Foster,27.0,28.0,27.5,41.9785,-87.6515
9548,103468.0,06/28/2007 12:00:00 AM,North Shore,32.3,20.1,25.5,42.0027,-87.6564
9549,93310.0,07/10/2015 12:00:00 AM,North Avenue,23.0,12.0,16.6,41.9148,-87.6273
9550,101372.0,08/25/2007 12:00:00 AM,Oak Street,461.1,387.3,422.6,41.9032,-87.6235
9551,106118.0,07/24/2013 12:00:00 AM,Oak Street,19.0,23.0,20.9,41.9032,-87.6235
9552,112512.0,08/03/2012 12:00:00 AM,Oakwood,95.9,39.3,61.4,41.8211,-87.5976
9553,104987.0,06/20/2013 12:00:00 AM,63rd Street,26.0,16.0,20.4,41.7827,-87.5748
9554,98861.0,07/27/2007 12:00:00 AM,South Shore,866.4,727.0,793.6,41.7689,-87.5636
9555,109450.0,08/22/2013 12:00:00 AM,Howard,28.0,23.0,25.4,42.0188,-87.6663
9556,113660.0,08/04/2016 08:40:00 AM,57th Street,167.0,138.0,151.8,41.7911,-87.5797
9557,104332.0,08/01/2006 12:00:00 AM,12th Street,31.8,24.7,28.0,41.8638,-87.6083
9558,96267.0,08/12/2011 12:00:00 AM,Oakwood,7.5,51.2,19.6,41.8211,-87.5976
9559,94440.0,08/05/2015 12:00:00 AM,Oak Street,25.0,9.0,15.0,41.9032,-87.6235
9562,112355.0,06/16/2014 12:00:00 AM,Oak Street,6.0,2.0,3.5,41.9032,-87.6235
9564,113292.0,07/12/2016 09:15:00 AM,Rainbow,26.0,27.0,26.5,41.758,-87.551
9565,105817.0,06/15/2012 12:00:00 AM,Ohio Street,365.4,298.7,330.4,41.8935,-87.6152
9566,97570.0,06/13/2011 12:00:00 AM,Oakwood,1.0,1.0,1.0,41.8211,-87.5976
9568,90002.0,08/30/2010 12:00:00 AM,Foster,5.2,1.0,2.3,41.9785,-87.6515
9569,99768.0,06/03/2008 12:00:00 AM,Oak Street,83.0,150.0,111.6,41.9032,-87.6235
9571,87665.0,06/24/2010 12:00:00 AM,North Avenue,99.0,344.8,184.8,41.9148,-87.6273
9573,94758.0,08/11/2015 12:00:00 AM,12th Street,139.0,52.0,85.0,41.8638,-87.6083
9575,109769.0,08/18/2011 12:00:00 AM,Osterman,19.7,29.4,24.1,41.9877,-87.6545
9576,109272.0,08/09/2013 12:00:00 AM,Howard,23.0,15.0,18.6,42.0188,-87.6663
9577,108947.0,05/23/2013 12:00:00 AM,Oak Street,148.3,104.6,124.5,41.9032,-87.6235
9579,111037.0,06/23/2014 12:00:00 AM,Rainbow,19.0,29.0,23.5,41.758,-87.551
9580,90196.0,06/24/2011 12:00:00 AM,Rogers,33.6,17.5,24.2,42.0213,-87.6666
9582,113065.0,06/24/2016 07:48:00 AM,North Avenue,34.0,17.0,24.0,41.9148,-87.6273
9583,111086.0,06/13/2013 12:00:00 AM,Montrose,152.0,148.0,150.0,41.9655,-87.6385
9584,113847.0,08/16/2016 10:50:00 AM,Ohio Street,10.0,3.0,5.5,41.8935,-87.6152
9585,111503.0,06/11/2012 12:00:00 AM,Osterman,2.0,9.8,4.4,41.9877,-87.6545
9586,100131.0,07/15/2008 12:00:00 AM,Loyola,1.0,4.1,2.0,42.0131,-87.6635
9587,113301.0,07/12/2016 11:35:00 AM,North Avenue,23.0,21.0,22.0,41.9148,-87.6273
9588,101605.0,06/15/2009 12:00:00 AM,Calumet,165.8,43.5,84.9,41.7142,-87.5299
9589,105642.0,08/22/2012 12:00:00 AM,Montrose,1986.0,2420.0,2192.3,41.9655,-87.6385
9590,93205.0,08/19/2014 12:00:00 AM,Oakwood,2.0,1.0,1.4,41.8211,-87.5976
9591,113452.0,07/21/2016 07:46:00 AM,North Avenue,12.0,17.0,14.3,41.9148,-87.6273
9592,90984.0,07/14/2009 12:00:00 AM,Ohio Street,866.4,1413.6,1106.7,41.8935,-87.6152
9593,91485.0,06/26/2009 12:00:00 AM,12th Street,4.1,6.3,5.1,41.8638,-87.6083
9595,113478.0,07/22/2016 07:30:00 AM,Leone,16.0,17.0,16.5,42.0131,-87.6635
9597,103079.0,06/27/2007 12:00:00 AM,North Shore,13.1,15.8,14.4,42.0027,-87.6564
9598,102398.0,07/10/2008 12:00:00 AM,12th Street,16.9,14.5,15.7,41.8638,-87.6083
9599,107451.0,07/23/2012 12:00:00 AM,South Shore,44.3,45.2,44.7,41.7689,-87.5636
9600,90769.0,07/14/2010 12:00:00 AM,Rogers,6.1,14.2,9.3,42.0213,-87.6666
9602,112865.0,06/13/2016 09:00:00 AM,Rainbow,199.0,260.0,227.5,41.758,-87.551
9604,97681.0,07/29/2011 12:00:00 AM,Foster,185.0,145.0,163.8,41.9785,-87.6515
9605,107265.0,06/29/2012 12:00:00 AM,Rainbow,1553.1,1203.3,1367.1,41.758,-87.551
9606,101660.0,08/27/2007 12:00:00 AM,Osterman,172.2,172.5,172.3,41.9877,-87.6545
9607,93219.0,08/19/2014 12:00:00 AM,Howard,7.0,10.0,8.4,42.0188,-87.6663
9608,107283.0,06/29/2012 12:00:00 AM,Howard,6.3,5.2,5.7,42.0188,-87.6663
9609,102716.0,05/25/2006 12:00:00 AM,North Shore,124.6,224.7,167.3,42.0027,-87.6564
9610,105639.0,07/03/2014 12:00:00 AM,Juneway,43.0,44.0,43.5,42.0224,-87.6674
9611,110196.0,05/21/2009 12:00:00 AM,57th Street,2.0,4.1,2.9,41.7911,-87.5797
9612,99847.0,08/29/2008 12:00:00 AM,North Avenue,60.2,56.9,58.5,41.9148,-87.6273
9613,105006.0,06/21/2013 12:00:00 AM,Calumet,19.0,11.0,14.5,41.7142,-87.5299
9614,97164.0,06/06/2013 12:00:00 AM,North Avenue,36.0,36.0,36.0,41.9148,-87.6273
9615,92394.0,08/04/2009 12:00:00 AM,Montrose,152.9,248.1,194.8,41.9655,-87.6385
9616,88644.0,08/04/2010 12:00:00 AM,South Shore,248.9,260.3,254.5,41.7689,-87.5636
9618,110342.0,05/22/2012 12:00:00 AM,Oakwood,3.1,9.8,5.5,41.8211,-87.5976
